title,url,session,session_url,sessionid,talkid
9:30 AM 81d Responses to COVID-19 from Dow Life SciencesPresenting Author: Ida(Xue) Chen,/aiche2020/event/e704b9c0cd64b8b9ad5ff52c660f221e,"PD2M Plenary Session Part 1, Expecting the Unexpected: Responses to Business Disruption in the Pharmaceutical Industry (Invited Talks)",/aiche2020/event/0d1d699dad23fc26eacdbfd5952750b4,54,3.0
9:40 AM 81e Social Distancing Via Telepresence for Product Development and ManufacturingPresenting Author: Jaquan Levons,/aiche2020/event/e704b9c0cd64b8b9ad5ff52c661059b0,"PD2M Plenary Session Part 1, Expecting the Unexpected: Responses to Business Disruption in the Pharmaceutical Industry (Invited Talks)",/aiche2020/event/0d1d699dad23fc26eacdbfd5952750b4,54,4.0
9:50 AM 81f Innovation in Challenging TimesPresenting Author: Gregory Frank,/aiche2020/event/e704b9c0cd64b8b9ad5ff52c6611a697,"PD2M Plenary Session Part 1, Expecting the Unexpected: Responses to Business Disruption in the Pharmaceutical Industry (Invited Talks)",/aiche2020/event/0d1d699dad23fc26eacdbfd5952750b4,54,5.0
8:00 AM 414a Data-Rich Experimentation at Merck. a Retrospective on a 6year Journey.Presenting Author: Shane T. Grosser,/aiche2020/event/283ce3bcb18028bc8c82272abb867fa4,Enabling Technologies for Drug Substance Synthesis,/aiche2020/event/51bb7722-fd1b-4bba-93a0-cfe782162dbe,55,0.0
8:00 AM 414c Embedding Automation in the Pharma Research Laboratory to Enable Drug Substance and Product DevelopmentPresenting Author: Christopher Nunn,/aiche2020/event/7d1b67152194cb166004d468df535013,Enabling Technologies for Drug Substance Synthesis,/aiche2020/event/51bb7722-fd1b-4bba-93a0-cfe782162dbe,55,1.0
8:00 AM 414e Development a Workup for Removing Triphenylphosphine Oxide from a Mitsunobu Coupling,/aiche2020/event/96868813093b2393058dcdb89dd6c2fd,Enabling Technologies for Drug Substance Synthesis,/aiche2020/event/51bb7722-fd1b-4bba-93a0-cfe782162dbe,55,2.0
8:00 AM 414f Drying Process Characterization of a Novel Continuous Vacuum Drying Technology,/aiche2020/event/283ce3bcb18028bc8c82272abb8aeab1,Enabling Technologies for Drug Substance Synthesis,/aiche2020/event/51bb7722-fd1b-4bba-93a0-cfe782162dbe,55,3.0
8:00 AM 414g Predicting Optimal Salt Forms for Active Pharmaceutical Ingredients Using the SAFT-γ Mie Equation of State,/aiche2020/event/283ce3bcb18028bc8c82272abb882689,Enabling Technologies for Drug Substance Synthesis,/aiche2020/event/51bb7722-fd1b-4bba-93a0-cfe782162dbe,55,4.0
8:00 AM 377a Design Space Via Symbolic Computation,/aiche2020/event/283ce3bcb18028bc8c82272abb512a64,In-silico Tools for Integrated Process Design and Manufacturing,/aiche2020/event/038b172d-01b3-4263-9131-12326db2a548,56,0.0
8:00 AM 377b A Multi-Scale Hybrid Modeling Approach for Continuous Pharmaceutical Unit Operations,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e559367,In-silico Tools for Integrated Process Design and Manufacturing,/aiche2020/event/038b172d-01b3-4263-9131-12326db2a548,56,1.0
8:00 AM 377c Integrated Use of Digital Twin-Based Framework for the Development of a Lomustine Manufacturing Pathway,/aiche2020/event/283ce3bcb18028bc8c82272abb5a09ea,In-silico Tools for Integrated Process Design and Manufacturing,/aiche2020/event/038b172d-01b3-4263-9131-12326db2a548,56,2.0
8:00 AM 377d Digital Design of End-to-End Manufacturing Process for Mefenamic Acid Using Mechanistic Modeling,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5d958d,In-silico Tools for Integrated Process Design and Manufacturing,/aiche2020/event/038b172d-01b3-4263-9131-12326db2a548,56,3.0
8:00 AM 377e Digital Design of an End-to-End Drug Manufacturing Process Using Mechanistic Modeling,/aiche2020/event/283ce3bcb18028bc8c82272abb88c3d2,In-silico Tools for Integrated Process Design and Manufacturing,/aiche2020/event/038b172d-01b3-4263-9131-12326db2a548,56,4.0
8:00 AM 377f Digital Design of a Dry Granulation-Based Drug Product through Integrated Manufacturing Process and Product Performance Modeling,/aiche2020/event/283ce3bcb18028bc8c82272abb5a3c6e,In-silico Tools for Integrated Process Design and Manufacturing,/aiche2020/event/038b172d-01b3-4263-9131-12326db2a548,56,5.0
8:00 AM 377g A Mechanistic Model-Based Digitalisation Framework for Continuous Manufacturing Processes,/aiche2020/event/283ce3bcb18028bc8c82272abb804fb6,In-silico Tools for Integrated Process Design and Manufacturing,/aiche2020/event/038b172d-01b3-4263-9131-12326db2a548,56,6.0
8:00 AM 645a Hybrid Nanocrystal-Amorphous Solid Dispersions (HyNASDs): A New Class of Materials for Bioavailability Enhancement of Poorly Soluble Drugs,/aiche2020/event/96868813093b2393058dcdb89de7976b,Particle Engineering in Dissolution Enhancement,/aiche2020/event/d3d5d99f-e51f-4ca7-b496-91261164ff41,57,0.0
8:00 AM 645b Leveraging Hollow Fibre Membranes and High Boiling Point Organic Solvents in the Production of Enteric Amorphous Solid Dispersions,/aiche2020/event/283ce3bcb18028bc8c82272abb552da5,Particle Engineering in Dissolution Enhancement,/aiche2020/event/d3d5d99f-e51f-4ca7-b496-91261164ff41,57,1.0
8:00 AM 645d Insight into Amorphous Solid Dispersion Dissolution Behavior: Laser-Diffraction and Raman Spectroscopy Holding Hands,/aiche2020/event/96868813093b2393058dcdb89de79dd4,Particle Engineering in Dissolution Enhancement,/aiche2020/event/d3d5d99f-e51f-4ca7-b496-91261164ff41,57,2.0
8:00 AM 645e Multi-Factor Modeling to Predict Significant Factors in Tablet Disintegration and Dissolution Using the FBRM,/aiche2020/event/283ce3bcb18028bc8c82272abb552086,Particle Engineering in Dissolution Enhancement,/aiche2020/event/d3d5d99f-e51f-4ca7-b496-91261164ff41,57,3.0
8:00 AM 645f Melt-Coating of APIs with Surfactant for Drug Dissolution Enhancement,/aiche2020/event/7d1b67152194cb166004d468df454c6a,Particle Engineering in Dissolution Enhancement,/aiche2020/event/d3d5d99f-e51f-4ca7-b496-91261164ff41,57,4.0
8:00 AM 645g Cocrystallization Process Development of Benzoic Acid – Apremilast Cocrystal,/aiche2020/event/7d1b67152194cb166004d468df45bd8b,Particle Engineering in Dissolution Enhancement,/aiche2020/event/d3d5d99f-e51f-4ca7-b496-91261164ff41,57,5.0
10:30 AM 81g PD2M Plenary Panel Discussion,/aiche2020/event/e704b9c0cd64b8b9ad5ff52c66110f04,"PD2M Plenary Session Part 2, Expecting the Unexpected: Responses to Business Disruption in the Pharmaceutical Industry (Invited Talks)",/aiche2020/event/7d1b67152194cb166004d468df5e8a4b,58,0.0
7:00 AM Welcoming Remarks,/aiche2020/event/ee362970ced501ca089597be0ec01c95,Topical Plenary: Advances in Wearable Sensor Technology (Invited Talks),/aiche2020/event/8701e4d8-f4b8-4025-b45d-125fe347a691,59,0.0
7:05 AM 332d (Invited Plenary Talk) Wearable Electrochemical SensorsPresenting Author: Joseph Wang,/aiche2020/event/283ce3bcb18028bc8c82272abb5abe7e,Topical Plenary: Advances in Wearable Sensor Technology (Invited Talks),/aiche2020/event/8701e4d8-f4b8-4025-b45d-125fe347a691,59,1.0
7:30 AM 332c (Invited Plenary Talk) an Integrated Paradigm for Precision Exposure to Airborne Chemical and Biological Stressors Based on Personal Sensing,/aiche2020/event/7d1b67152194cb166004d468df5ff726,Topical Plenary: Advances in Wearable Sensor Technology (Invited Talks),/aiche2020/event/8701e4d8-f4b8-4025-b45d-125fe347a691,59,2.0
7:55 AM Concluding Remarks,/aiche2020/event/ee362970ced501ca089597be0ec05880,Topical Plenary: Advances in Wearable Sensor Technology (Invited Talks),/aiche2020/event/8701e4d8-f4b8-4025-b45d-125fe347a691,59,3.0
7:00 AM 209a A Data-Driven Approach to Understanding and Predicting the Early Formation of the Solid-Liquid Electrolyte InterphasePresenting Author: Kristin Persson,/aiche2020/event/96868813093b2393058dcdb89decf382,Topical Plenary: Topical Conference in Molecular and Materials Data Science (Invited Talks),/aiche2020/event/7d1b67152194cb166004d468df4a0ada,60,0.0
7:15 AM 209b Accelerating the Discovery of Novel Perovskites with Robots and DataPresenting Author: Joshua Schrier,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e4ab9aa,Topical Plenary: Topical Conference in Molecular and Materials Data Science (Invited Talks),/aiche2020/event/7d1b67152194cb166004d468df4a0ada,60,1.0
7:30 AM 209c Streamlining Small Molecule Design and SynthesisPresenting Author: Connor W. Coley,/aiche2020/event/283ce3bcb18028bc8c82272abb5d7931,Topical Plenary: Topical Conference in Molecular and Materials Data Science (Invited Talks),/aiche2020/event/7d1b67152194cb166004d468df4a0ada,60,2.0
7:45 AM 209d Transitioning from ‘Traditional’ to Data-Driven 'wet’ Laboratories: Growing-Pains and Future Outlook,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e51246b,Topical Plenary: Topical Conference in Molecular and Materials Data Science (Invited Talks),/aiche2020/event/7d1b67152194cb166004d468df4a0ada,60,3.0
8:00 AM 209e Accelerating Molecular Discovery with Machine Learning and AIPresenting Author: Olexandr Isayev,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e561061,Topical Plenary: Topical Conference in Molecular and Materials Data Science (Invited Talks),/aiche2020/event/7d1b67152194cb166004d468df4a0ada,60,4.0
8:00 AM 279b High Throughput Process Development for CEX Chromatography,/aiche2020/event/283ce3bcb18028bc8c82272abb592a8a,"Advances in New Modalities (Large Molecule, Oligos, Peptides, ADCs, Gene therapy, etc.) Product and Process Development",/aiche2020/event/d3608de7-6744-4c0f-8177-1d39b3ccb91f,61,0.0
8:00 AM 279c The Use of Tangential Flow Filtration Systems in Synthetic Peptide Purification,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5a03a4,"Advances in New Modalities (Large Molecule, Oligos, Peptides, ADCs, Gene therapy, etc.) Product and Process Development",/aiche2020/event/d3608de7-6744-4c0f-8177-1d39b3ccb91f,61,1.0
8:00 AM 279e In-Situ Monitoring during Mixing for Protein Crystallisation,/aiche2020/event/96868813093b2393058dcdb89dd54fa8,"Advances in New Modalities (Large Molecule, Oligos, Peptides, ADCs, Gene therapy, etc.) Product and Process Development",/aiche2020/event/d3608de7-6744-4c0f-8177-1d39b3ccb91f,61,2.0
8:00 AM 279f The Use of Nanofiltration Systems in Synthetic Peptide Processes,/aiche2020/event/283ce3bcb18028bc8c82272abb5d3ff3,"Advances in New Modalities (Large Molecule, Oligos, Peptides, ADCs, Gene therapy, etc.) Product and Process Development",/aiche2020/event/d3608de7-6744-4c0f-8177-1d39b3ccb91f,61,3.0
8:00 AM 460a Elucidation of Local Drug Release Dynamics in Complex Formulations with Multi-Nuclear NMR Micro-ImagingPresenting Author: Mick Mantle,/aiche2020/event/96868813093b2393058dcdb89dd9301f,Applied Formulation Design in Drug Product Including Drug Delivery,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5e1ea3,62,0.0
"8:00 AM 460b Pharmacy on Demand: An End-to-End Approach to Developing a High-Dose, Poorly Flowing API into a Robust Continuous Manufactured Formulation",/aiche2020/event/283ce3bcb18028bc8c82272abb86be3f,Applied Formulation Design in Drug Product Including Drug Delivery,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5e1ea3,62,1.0
8:00 AM 460c Preparation of Solid Dispersions By Spray Drying and Electrostatic Precipitation,/aiche2020/event/283ce3bcb18028bc8c82272abb944efc,Applied Formulation Design in Drug Product Including Drug Delivery,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5e1ea3,62,2.0
8:00 AM 460d Modeling and Simulation of Magnetophoresis of Nanoparticles for Magnetic Targeting Applications,/aiche2020/event/283ce3bcb18028bc8c82272abb94d5e5,Applied Formulation Design in Drug Product Including Drug Delivery,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5e1ea3,62,3.0
8:00 AM 460e Rational Design and Mathematical Modeling of Intrathecal Therapeutics: Biodispersion and Pharmacokinetics,/aiche2020/event/96868813093b2393058dcdb89ded707a,Applied Formulation Design in Drug Product Including Drug Delivery,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5e1ea3,62,4.0
8:00 AM 460f Computer Aided Drug Formulation Design with Image-Based Microstructure Modeling,/aiche2020/event/283ce3bcb18028bc8c82272abb94cd62,Applied Formulation Design in Drug Product Including Drug Delivery,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5e1ea3,62,5.0
8:00 AM 460g Mechanistic Mass Transport Analysis of Predictive Improved Dissolution and Bioavailability Using pH Modifier in Drug Formulations,/aiche2020/event/96868813093b2393058dcdb89dd58711,Applied Formulation Design in Drug Product Including Drug Delivery,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5e1ea3,62,6.0
8:00 AM 692a A Systematic Study of State-of-the-Art Methods in Crystal Structure Prediction for Organic Hydrates,/aiche2020/event/7d1b67152194cb166004d468df530186,"Solid Form Selection: Cocrystals, Salts, Solvates, Polymorphs, and Beyond",/aiche2020/event/025e644e-84ae-40b6-b601-c4ee272b7aa2,63,0.0
8:00 AM 692c Effects of Inorganic Salts and Volume Reduction on Glycine Polymorphism,/aiche2020/event/283ce3bcb18028bc8c82272abb8a1a49,"Solid Form Selection: Cocrystals, Salts, Solvates, Polymorphs, and Beyond",/aiche2020/event/025e644e-84ae-40b6-b601-c4ee272b7aa2,63,1.0
8:00 AM 692d Using Fluid Dynamics and Interface Engineering to Control Polymorphism and Morphology of Organic Molecules.,/aiche2020/event/7d1b67152194cb166004d468df59fcbf,"Solid Form Selection: Cocrystals, Salts, Solvates, Polymorphs, and Beyond",/aiche2020/event/025e644e-84ae-40b6-b601-c4ee272b7aa2,63,2.0
8:00 AM 692e Acetaminophen Polymorphism and Texture Control Using Novel Coating Regimes,/aiche2020/event/283ce3bcb18028bc8c82272abb568843,"Solid Form Selection: Cocrystals, Salts, Solvates, Polymorphs, and Beyond",/aiche2020/event/025e644e-84ae-40b6-b601-c4ee272b7aa2,63,3.0
8:00 AM 692f Ternary Phase Diagram and Phase Transformation Behaviors of Various Creatine Phosphate Sodium Hydrates,/aiche2020/event/283ce3bcb18028bc8c82272abb8706d0,"Solid Form Selection: Cocrystals, Salts, Solvates, Polymorphs, and Beyond",/aiche2020/event/025e644e-84ae-40b6-b601-c4ee272b7aa2,63,4.0
9:00 AM 195a Towards the Development of Digital Twin Framework for Continuous Pharmaceutical Manufacturing: Real-Time Model Maintenance and System Analyses,/aiche2020/event/96868813093b2393058dcdb89de5ae7a,Industry 4.0 and Digital Transformation,/aiche2020/event/7d1b67152194cb166004d468df49fb8a,64,0.0
9:15 AM 195b Digital Transformation of Unit Operations LaboratoryPresenting Author: David Henthorn,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e562337,Industry 4.0 and Digital Transformation,/aiche2020/event/7d1b67152194cb166004d468df49fb8a,64,1.0
9:30 AM 195c Development of a Joint Infrastructure for Chemical Engineering Applications Related to Industry 4.0 and Digital Transformation,/aiche2020/event/96868813093b2393058dcdb89dd69cc5,Industry 4.0 and Digital Transformation,/aiche2020/event/7d1b67152194cb166004d468df49fb8a,64,2.0
9:45 AM 195d Robust Large-Scale State-Estimate Prediction,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5a77ce,Industry 4.0 and Digital Transformation,/aiche2020/event/7d1b67152194cb166004d468df49fb8a,64,3.0
9:00 AM 264b Is Global Harmonization Achievable – an Industry PerspectivePresenting Author: Timothy J. Watson,/aiche2020/event/e704b9c0cd64b8b9ad5ff52c660f2b10,PD2M Panel Discussion Part 1- QbD based Filing: Realizing the Promise (Invited Talks),/aiche2020/event/0d1d699dad23fc26eacdbfd595270c62,65,0.0
9:10 AM 264c Quality By Design and Expedited Development ProgramsPresenting Author: Kevin Fitzpatrick,/aiche2020/event/e704b9c0cd64b8b9ad5ff52c660fdc41,PD2M Panel Discussion Part 1- QbD based Filing: Realizing the Promise (Invited Talks),/aiche2020/event/0d1d699dad23fc26eacdbfd595270c62,65,1.0
9:20 AM 264d QbD in Development and Commercial ManufacturePresenting Author: Anita Lalloo,/aiche2020/event/e704b9c0cd64b8b9ad5ff52c660f3911,PD2M Panel Discussion Part 1- QbD based Filing: Realizing the Promise (Invited Talks),/aiche2020/event/0d1d699dad23fc26eacdbfd595270c62,65,2.0
9:30 AM 264e The Handle and the Briefcase: Model Quality for Quality By DesignPresenting Author: Pablo Rolandi,/aiche2020/event/e704b9c0cd64b8b9ad5ff52c66106911,PD2M Panel Discussion Part 1- QbD based Filing: Realizing the Promise (Invited Talks),/aiche2020/event/0d1d699dad23fc26eacdbfd595270c62,65,3.0
9:40 AM 264f QbD at Vertex:  Back to the Future,/aiche2020/event/e704b9c0cd64b8b9ad5ff52c660f2d02,PD2M Panel Discussion Part 1- QbD based Filing: Realizing the Promise (Invited Talks),/aiche2020/event/0d1d699dad23fc26eacdbfd595270c62,65,4.0
9:50 AM 264g QbD in Mobile Production Scenarios: Progress Toward a Multistage PAT Strategy for Pharmacy on DemandPresenting Author: Thomas D. Roper,/aiche2020/event/e704b9c0cd64b8b9ad5ff52c660fe981,PD2M Panel Discussion Part 1- QbD based Filing: Realizing the Promise (Invited Talks),/aiche2020/event/0d1d699dad23fc26eacdbfd595270c62,65,5.0
10:30 AM 264a QbD (Quality by Design) an Enabler for Pharmaceutical Product Development: FDA PerspectivePresenting Author: Sharmista Chatterjee,/aiche2020/event/7d1b67152194cb166004d468df5450ba,PD2M Panel Discussion Part 2- QbD based Filing: Realizing the Promise (Invited Talks),/aiche2020/event/101534da-37ee-4c25-abcb-6caf2a778864,66,0.0
10:40 AM 264h QbD based Filing: Realizing the Promise Panel Discussion,/aiche2020/event/e704b9c0cd64b8b9ad5ff52c660f91b7,PD2M Panel Discussion Part 2- QbD based Filing: Realizing the Promise (Invited Talks),/aiche2020/event/101534da-37ee-4c25-abcb-6caf2a778864,66,1.0
